transaction_id,transaction_date,amount,asset_type,user_segment,transaction_frequency,market_volatility,economic_indicator,region,is_weekend,hour_of_day,is_after_hours,risk_score,risk_category,log_amount,amount_zscore,days_since_start
TXN_000170,2020-11-23,20951.41,Stock,Institutional,18,0.2757,-0.0131,Latin America,False,14,False,0.4586,Medium,4.321233983841928,-0.04956952626800993,327
TXN_000171,2024-06-10,56840.94,Forex,Institutional,12,0.3535,-0.0242,Asia Pacific,False,0,True,0.2671,Low,4.754668891861291,-0.03385962952196252,1622
TXN_000172,2023-10-25,178.37,Stock,Corporate,20,0.3909,-0.0786,Latin America,False,21,True,0.226,Low,2.2537498081398124,-0.05866249331164391,1393
TXN_000173,2022-05-14,13346.3,Stock,High_Net_Worth,7,0.3653,0.0427,Middle East,True,23,True,0.2819,Low,4.125393421978185,-0.05289850530012132,864
TXN_000174,2023-05-06,77.84,Stock,High_Net_Worth,4,0.3484,-0.0331,Middle East,True,3,True,0.1565,Low,1.8967466156074055,-0.058706498232295706,1221
TXN_000175,2020-05-10,10788.22,Bond,Institutional,18,0.2074,-0.0767,Latin America,True,8,True,0.2926,Low,4.032990048766281,-0.054018251718314286,130
TXN_000176,2022-02-27,14040.17,Commodity,High_Net_Worth,6,0.0919,0.0112,Europe,True,21,True,0.4881,Medium,4.147403297492729,-0.0525947781112955,788
TXN_000177,2022-02-20,7036.82,Bond,Institutional,9,0.4199,-0.051,Asia Pacific,True,23,True,0.1889,Low,3.847438155081382,-0.05566034919501912,781
TXN_000178,2023-05-05,474.07,Forex,Institutional,18,0.234,-0.0925,North America,False,6,True,0.3507,Medium,2.676757606201515,-0.05853305677492118,1220
TXN_000179,2022-08-16,10804.05,Commodity,Retail,3,0.2322,-0.0765,North America,False,15,False,0.5047,Medium,4.033626780906799,-0.054011322464420745,958
TXN_000180,2022-12-19,13296.93,Crypto,Institutional,21,0.1552,-0.0043,Latin America,False,7,True,0.4275,Medium,4.123784042505148,-0.052920115992776046,1083
TXN_000181,2021-05-29,1199.85,Bond,Institutional,18,0.3621,-0.0185,Middle East,True,10,False,0.4858,Medium,3.079488762406449,-0.058215361645997894,514
TXN_000182,2023-02-07,1950.28,Bond,High_Net_Worth,4,0.3386,-0.2165,North America,False,19,True,0.3055,Medium,3.2903195931924727,-0.0578868764912707,1133
TXN_000183,2024-10-28,1011.35,Commodity,High_Net_Worth,10,0.4627,0.0933,Europe,False,1,True,0.2329,Low,3.00533068719707,-0.05829787360802777,1762
TXN_000184,2020-01-24,4584.68,Derivatives,Institutional,9,0.2496,-0.1092,Asia Pacific,False,5,True,0.3962,Medium,3.66140374531693,-0.056733722577363574,23
TXN_000185,2023-10-25,2394.54,Stock,Institutional,15,0.3797,0.0816,North America,False,21,True,0.3091,Medium,3.3794034269721815,-0.057692410898425125,1393
TXN_000186,2024-01-16,1124.99,Derivatives,Retail,3,0.3984,-0.0469,Asia Pacific,False,21,True,0.427,Medium,3.0515345335312207,-0.05824813005701942,1476
TXN_000187,2020-08-22,73492.03,Derivatives,High_Net_Worth,0,0.6535,0.0638,Europe,True,15,False,0.3605,Medium,4.866246153015153,-0.026570960525485195,234
TXN_000188,2023-10-28,15507.3,Stock,Retail,5,0.1944,0.0194,Europe,True,18,True,0.3308,Medium,4.190564193617374,-0.05195257240915818,1396
TXN_000189,2024-12-17,6309.4,Crypto,Retail,11,0.0531,0.1171,North America,False,8,True,0.7027,High,3.8000568889250985,-0.05597876219989854,1812
TXN_000190,2023-01-04,2997.53,Forex,High_Net_Worth,3,0.0403,-0.0179,Latin America,False,7,True,0.1429,Low,3.4769083982694395,-0.05742846454307026,1099
TXN_000191,2024-03-17,139.89,Derivatives,Institutional,18,0.2254,-0.0452,Asia Pacific,True,15,False,0.4046,Medium,2.1488801691282298,-0.05867933713285828,1537
TXN_000192,2021-06-30,4411.19,Forex,Institutional,18,0.4939,-0.0354,Middle East,False,20,True,0.2937,Low,3.6446542059836706,-0.05680966422347796,546
TXN_000193,2024-04-23,59908.5,Real Estate,Corporate,6,0.2593,-0.0241,North America,False,7,True,0.1459,Low,4.777495695017721,-0.032516868809790885,1574
TXN_000194,2023-08-05,1488.88,Commodity,Retail,2,0.1171,0.0287,Europe,True,4,True,0.3602,Medium,3.173151290266942,-0.05808884476331623,1312
TXN_000195,2021-11-27,28306.79,Crypto,Retail,1,0.2904,0.1546,Europe,True,20,True,0.3836,Medium,4.4519059651521165,-0.04634986135938777,696
TXN_000196,2020-08-16,46575.76,Forex,High_Net_Worth,8,0.3934,0.1704,Asia Pacific,True,2,True,0.3873,Medium,4.668169274600949,-0.038352998977611304,228
TXN_000197,2021-08-24,14097.29,Stock,High_Net_Worth,12,0.1966,-0.0031,Latin America,False,21,True,0.5097,Medium,4.149166439705001,-0.052569775017018865,601
TXN_000198,2022-06-09,3298.56,Bond,Corporate,8,0.2924,0.0468,Latin America,False,20,True,0.1641,Low,3.5184560300862286,-0.057296694909490145,890
TXN_000199,2020-11-19,8283.65,Stock,Retail,0,0.2734,-0.0142,North America,False,14,False,0.2052,Low,3.918274165588253,-0.055114575244792574,323
TXN_000200,2022-07-18,8534.6,Bond,Retail,2,0.2196,0.1519,Asia Pacific,False,12,False,0.5112,Medium,3.9312340547454756,-0.05500472709162866,929
TXN_000201,2020-01-07,3566.19,Bond,High_Net_Worth,1,0.2748,0.0021,North America,False,20,True,0.319,Medium,3.552326241873815,-0.05717954543257738,6
TXN_000202,2024-01-18,18023.96,Stock,Institutional,3,0.2834,0.033,Asia Pacific,False,0,True,0.1741,Low,4.255874309630104,-0.05085095673614971,1478
TXN_000203,2024-11-28,1313.71,Stock,Retail,8,0.1157,-0.1673,Middle East,False,20,True,0.3054,Medium,3.1188299662939825,-0.05816552179455641,1793
TXN_000204,2024-01-13,8455.15,Commodity,Corporate,18,0.0556,0.1473,Europe,True,7,True,0.2805,Low,3.9271726781303182,-0.055039504679868845,1473
TXN_000205,2021-06-23,23883.53,Real Estate,Retail,7,0.087,0.0264,Asia Pacific,False,7,True,0.4616,Medium,4.378116699652665,-0.04828605160431218,539
TXN_000206,2022-10-22,3301.61,Derivatives,High_Net_Worth,7,0.6229,-0.1885,North America,True,0,True,0.4373,Medium,3.5188572915696605,-0.05729535983530345,1025
TXN_000207,2024-04-09,1267.08,Commodity,Corporate,10,0.2942,0.1896,Europe,False,7,True,0.3275,Medium,3.103146652964158,-0.058185933109089316,1560
TXN_000208,2020-12-31,6003.36,Bond,Retail,3,0.2156,0.0602,Latin America,False,11,False,0.3561,Medium,3.7784667230992834,-0.056112724856978755,365
TXN_000209,2022-11-05,67585.51,Crypto,High_Net_Worth,4,0.1238,0.0023,North America,True,21,True,0.3523,Medium,4.829860021130957,-0.029156417045212928,1039
TXN_000210,2020-08-05,181.58,Commodity,Retail,7,0.6174,-0.2832,Latin America,False,14,False,0.3153,Medium,2.261453202741811,-0.05866108820077858,217
TXN_000211,2024-11-17,423.26,Bond,Institutional,18,0.022,0.0059,Latin America,True,13,False,0.308,Medium,2.62763208762763,-0.05855529779768372,1782
TXN_000212,2023-07-04,30496.72,Stock,Retail,3,0.3394,-0.1858,Europe,False,3,True,0.4157,Medium,4.484267372840851,-0.04539126496146694,1280
TXN_000213,2021-09-03,6600.1,Commodity,High_Net_Worth,2,0.3464,-0.1514,Middle East,False,23,True,0.3289,Medium,3.8196163119243214,-0.055851514309383496,611
TXN_000214,2024-09-19,101.07,Bond,Retail,3,0.2046,0.1349,Middle East,False,5,True,0.2452,Low,2.0088981147709397,-0.05869632978201478,1723
TXN_000215,2023-08-01,9221.02,Stock,Retail,5,0.2252,0.0538,Europe,False,3,True,0.4684,Medium,3.9648260597485177,-0.0547042609856523,1308
TXN_000216,2022-11-05,4475.01,Stock,Retail,4,0.6313,-0.1367,Europe,True,19,True,0.3936,Medium,3.65089104812887,-0.056781728343283024,1039
TXN_000217,2023-06-01,12379.05,Bond,Retail,4,0.1601,-0.1133,North America,False,2,True,0.3788,Medium,4.092722398697043,-0.053321898908998744,1247
TXN_000218,2021-02-11,32279.72,Real Estate,Corporate,4,0.1635,-0.1389,North America,False,15,False,0.3311,Medium,4.50894321280777,-0.04461079372380508,407
TXN_000219,2020-11-09,8166.78,Crypto,Retail,4,0.5359,0.0847,North America,False,7,True,0.2705,Low,3.912104031469554,-0.05516573266125109,313
TXN_000220,2022-02-04,1043.16,Bond,Retail,2,0.1129,-0.0504,North America,False,6,True,0.1495,Low,3.0187670521077807,-0.05828394944085445,765
TXN_000221,2024-04-10,476.74,Forex,Institutional,12,0.2879,-0.0806,North America,False,21,True,0.1461,Low,2.679191605218894,-0.058531888037846286,1561
TXN_000222,2020-11-26,207.68,Stock,High_Net_Worth,6,0.3186,0.0341,Europe,False,17,False,0.2705,Low,2.319480828050337,-0.05864966346757444,330
TXN_000223,2023-01-09,548.43,Stock,High_Net_Worth,3,0.2553,-0.028,Europe,False,1,True,0.0577,Low,2.7399123690975578,-0.05850050722852044,1104
TXN_000224,2024-05-13,3021.67,Bond,High_Net_Worth,2,0.5063,0.2429,Asia Pacific,False,0,True,0.1973,Low,3.480390735665389,-0.057417897759179534,1594
TXN_000225,2022-12-22,23.12,Crypto,High_Net_Worth,3,0.3738,-0.1252,North America,False,21,True,0.3297,Medium,1.3823773034681137,-0.058730450776392655,1086
TXN_000226,2020-01-02,1940.59,Commodity,High_Net_Worth,3,0.0543,0.1911,Europe,False,13,False,0.2004,Low,3.2881575265315406,-0.0578911180876212,1
TXN_000227,2023-05-11,44117.67,Real Estate,Institutional,3,0.6591,0.0376,North America,False,21,True,0.3158,Medium,4.644622411738072,-0.039428976848942913,1226
TXN_000228,2021-10-25,51654.82,Crypto,Retail,6,0.2435,-0.1138,Asia Pacific,False,5,True,0.4998,Medium,4.713119260056779,-0.036129745896086425,663
TXN_000229,2022-09-27,24149.17,Derivatives,High_Net_Worth,4,0.3705,-0.1063,Latin America,False,22,True,0.2666,Low,4.382920192222192,-0.04816977320859008,1000
TXN_000230,2020-02-09,31447.08,Derivatives,High_Net_Worth,8,0.1634,-0.1963,Europe,True,20,True,0.3764,Medium,4.497594135604527,-0.0449752645994791,39
TXN_000231,2020-08-17,528.46,Bond,High_Net_Worth,3,0.3314,0.082,Asia Pacific,False,12,False,0.3986,Medium,2.723833155311366,-0.05850924868147395,229
TXN_000232,2022-01-13,2979.56,Commodity,High_Net_Worth,4,0.225,0.0921,North America,False,23,True,0.206,Low,3.4742978687947987,-0.05743633053754069,743
TXN_000233,2024-12-04,291.94,Stock,Institutional,15,0.2314,0.0239,North America,False,23,True,0.434,Medium,2.4667786772233953,-0.05861278040168246,1799
TXN_000234,2024-08-30,69434.73,Derivatives,Corporate,26,0.2418,0.0771,Europe,False,21,True,0.3181,Medium,4.84158300573905,-0.028346959377176434,1703
TXN_000235,2024-07-10,2975.83,Stock,Retail,4,0.2231,0.2218,Asia Pacific,False,6,True,0.1363,Low,3.473754033783434,-0.057437963267611636,1652
TXN_000236,2021-09-21,2024.17,Derivatives,Retail,5,0.1323,0.0081,Latin America,False,17,False,0.2971,Low,3.306461485310222,-0.057854532677613466,629
TXN_000237,2021-05-05,3933.57,Forex,Retail,4,0.4988,-0.1149,North America,False,3,True,0.4599,Medium,3.5948972762550837,-0.057018732463821234,490
TXN_000238,2020-04-28,27824.43,Bond,High_Net_Worth,5,0.6929,0.0399,Middle East,False,6,True,0.3116,Medium,4.44444188442397,-0.04656100443633594,118
TXN_000239,2021-05-08,1083.12,Stock,High_Net_Worth,3,0.2229,0.0807,Latin America,True,10,False,0.1964,Low,3.035077356421398,-0.0582664577803626,493
TXN_000240,2024-12-03,2654.92,Forex,Retail,10,0.257,0.14,Europe,False,9,False,0.5005,Medium,3.4242149893398772,-0.057578434958513516,1798
TXN_000241,2023-03-07,821.77,Bond,High_Net_Worth,7,0.3823,-0.043,North America,False,6,True,0.2218,Low,2.9152784479813834,-0.058380858317638507,1161
TXN_000242,2020-06-10,1838.05,Stock,Retail,5,0.061,0.0319,Middle East,False,17,False,0.3341,Medium,3.264593536975382,-0.05793600284404849,161
TXN_000243,2020-06-24,703.96,Stock,Retail,3,0.3784,0.0059,Europe,False,6,True,0.3599,Medium,2.8481644754706736,-0.058432427199584074,175
TXN_000244,2024-02-07,3246.82,Stock,Retail,6,0.242,0.0503,Asia Pacific,False,21,True,0.3369,Medium,3.511591951858255,-0.057319343020447305,1498
TXN_000245,2022-09-22,8225.32,Forex,High_Net_Worth,1,0.3812,-0.0921,Middle East,False,16,False,0.2371,Low,3.9152055993539436,-0.05514010799145146,995
TXN_000246,2024-07-29,23789.84,Derivatives,High_Net_Worth,4,0.3096,0.1631,Europe,False,5,True,0.3566,Medium,4.376409776250148,-0.048327062456951855,1671
TXN_000247,2020-05-21,663.79,Commodity,Institutional,15,0.4033,-0.0049,North America,False,17,False,0.2783,Low,2.822684478018108,-0.058450010783216634,141
TXN_000248,2024-04-06,1315.98,Commodity,Retail,3,0.6057,0.0568,North America,True,5,True,0.4295,Medium,3.1195791797031727,-0.05816452814917811,1557
TXN_000249,2022-12-26,2299.09,Bond,Retail,2,0.1603,-0.0044,Asia Pacific,False,10,False,0.0845,Low,3.3617448298170083,-0.057734192154529906,1090
TXN_000250,2024-04-17,5785.55,Bond,High_Net_Worth,3,0.509,0.1274,Asia Pacific,False,5,True,0.4569,Medium,3.7624197100954087,-0.05620806666307809,1568
TXN_000251,2020-09-14,37076.68,Stock,Retail,3,0.4982,0.1068,North America,False,3,True,0.4972,Medium,4.569112551936331,-0.042511024061318015,257
TXN_000252,2020-09-19,13149.82,Bond,Institutional,15,0.6342,0.1082,North America,True,4,True,0.3169,Medium,4.118952833462447,-0.05298451034149866,262
TXN_000253,2023-09-13,385.92,Crypto,High_Net_Worth,6,0.2978,-0.0986,Middle East,False,1,True,0.3055,Medium,2.5876211791013075,-0.058571642607562736,1351
TXN_000254,2022-08-31,878.52,Bond,High_Net_Worth,3,0.4706,-0.0224,Asia Pacific,False,14,False,0.288,Low,2.944245719621655,-0.05835601718318124,973
TXN_000255,2023-01-30,53748.01,Derivatives,High_Net_Worth,4,0.1302,0.0259,Latin America,False,12,False,0.3884,Medium,4.730370469415612,-0.03521349542499196,1125
TXN_000256,2020-12-04,53613.04,Derivatives,High_Net_Worth,6,0.1282,0.0312,North America,False,23,True,0.3745,Medium,4.729278534022538,-0.03527257574072232,338
TXN_000257,2021-06-26,43534.47,Derivatives,Corporate,12,0.3492,0.0539,North America,True,0,True,0.5184,Medium,4.63884323737494,-0.03968426054260774,542
TXN_000258,2022-12-16,820.33,Crypto,Institutional,24,0.6155,-0.0928,Asia Pacific,False,7,True,0.5237,Medium,2.9145176862103748,-0.058381488647746324,1080
TXN_000259,2024-11-21,26342.14,Commodity,Corporate,12,0.5024,-0.0511,North America,False,5,True,0.3851,Medium,4.420667539927093,-0.047209846113774975,1786
TXN_000260,2023-05-27,14981.65,Bond,Institutional,21,0.1599,0.0796,Europe,True,15,False,0.3108,Medium,4.175588634364264,-0.052182664784972514,1242
TXN_000261,2022-05-16,8276.28,Forex,Institutional,15,0.302,0.0762,Europe,False,3,True,0.2556,Low,3.9178876465602293,-0.0551178013093027,866
TXN_000262,2021-03-09,26459.52,Bond,Retail,1,0.2706,-0.0448,Latin America,False,9,False,0.5236,Medium,4.422598374655395,-0.04715846545540327,433
TXN_000263,2023-01-09,1202.2,Crypto,High_Net_Worth,2,0.1241,0.0337,Latin America,False,16,False,0.3194,Medium,3.080337823247567,-0.05821433298228028,1104
TXN_000264,2024-03-26,353.64,Stock,High_Net_Worth,3,0.2547,-0.076,North America,False,22,True,0.259,Low,2.5497877182912783,-0.058585772507479573,1546
TXN_000265,2024-02-03,408.02,Bond,Institutional,39,0.3928,-0.0794,North America,True,15,False,0.0367,Low,2.6117445443820997,-0.05856196879132476,1494
TXN_000266,2023-11-13,176360.27,Real Estate,Institutional,24,0.4162,0.1761,Europe,False,18,True,0.4121,Medium,5.246403217575503,0.01845747614804117,1412
TXN_000267,2021-02-15,723.57,Bond,Retail,4,0.321,-0.04,Asia Pacific,False,22,True,0.3078,Medium,2.860080348599739,-0.05842384332915751,411
TXN_000268,2023-12-31,7600.16,Forex,Institutional,39,0.5118,-0.1516,Asia Pacific,True,11,False,0.4947,Medium,3.8808798742750583,-0.055413758804091225,1460
TXN_000269,2021-09-30,53196.69,Commodity,Retail,5,0.1618,-0.111,Asia Pacific,False,9,False,0.5342,Medium,4.725892774362073,-0.035454824310436575,638
TXN_000270,2022-03-28,4114.79,Bond,Retail,5,0.1192,-0.0315,Europe,False,20,True,0.4779,Medium,3.614453207643394,-0.05693940717066976,817
TXN_000271,2023-10-07,77109.43,Derivatives,Institutional,12,0.5429,0.0618,North America,True,10,False,0.5508,Medium,4.887113124939259,-0.02498751876714643,1375
TXN_000272,2023-08-23,5499.74,Bond,Institutional,12,0.4262,0.0483,Latin America,False,16,False,0.4078,Medium,3.740421117912167,-0.056333174057602006,1330
TXN_000273,2022-02-03,732.0,Bond,High_Net_Worth,6,0.6264,0.1325,Asia Pacific,False,15,False,0.1534,Low,2.8651039746411278,-0.05842015327165135,764
TXN_000274,2022-06-16,1634.05,Stock,Retail,2,0.4539,-0.1471,Asia Pacific,False,1,True,0.5693,Medium,3.2135310379700495,-0.0580252996093222,897
TXN_000275,2022-11-25,8292.81,Forex,Institutional,3,0.1479,0.065,Asia Pacific,False,13,False,0.2892,Low,3.918754082041175,-0.05511056564494008,1059
TXN_000276,2022-07-13,3262.11,Crypto,High_Net_Worth,4,0.2863,0.123,North America,False,5,True,0.4781,Medium,3.5136317141764106,-0.057312650140344194,924
TXN_000277,2020-09-04,18499.3,Derivatives,Retail,6,0.2636,0.0507,Asia Pacific,False,9,False,0.5393,Medium,4.2671787709591325,-0.05064288651847714,247
TXN_000278,2021-05-22,4914.08,Bond,Corporate,6,0.2609,-0.189,Asia Pacific,True,9,False,0.1591,Low,3.6915305909933425,-0.05658953456520103,507
TXN_000279,2021-04-05,44058.45,Derivatives,Institutional,9,0.4991,-0.1586,Asia Pacific,False,20,True,0.3041,Medium,4.6440390714925535,-0.03945489917462678,460
TXN_000280,2020-05-11,70790.62,Real Estate,Retail,5,0.6582,-0.0801,Europe,False,21,True,0.4837,Medium,4.849981850865515,-0.027753446675867773,131
TXN_000281,2021-11-23,29290.18,Derivatives,Retail,6,0.4353,-0.0715,Latin America,False,13,False,0.4298,Medium,4.46673686765859,-0.04591940280055194,692
TXN_000282,2020-02-13,26174.12,Bond,Corporate,12,0.1397,-0.1448,Asia Pacific,False,23,True,0.4749,Medium,4.41788868138119,-0.047283393380938156,43
TXN_000283,2023-04-19,1667.86,Derivatives,Retail,9,0.2367,-0.095,Middle East,False,17,False,0.4113,Medium,3.2224199054164004,-0.05801049998366581,1204
TXN_000284,2023-02-08,938.63,Commodity,Institutional,12,0.06,-0.1633,Europe,False,23,True,0.3076,Medium,2.972956874246975,-0.058329705278472394,1134
TXN_000285,2021-04-16,3992.86,Stock,High_Net_Worth,5,0.4517,-0.1612,North America,False,14,False,0.2584,Low,3.6013928371262933,-0.05699277949709046,471
TXN_000286,2023-04-20,6937.54,Crypto,Institutional,6,0.1046,-0.0362,Europe,False,20,True,0.4648,Medium,3.841268096297931,-0.055703806954118994,1205
TXN_000287,2021-03-27,169.45,Stock,Retail,2,0.6671,-0.0628,North America,True,13,False,0.0101,Low,2.23159700556491,-0.05866639785647842,451
TXN_000288,2020-01-15,6914.25,Bond,High_Net_Worth,4,0.1373,-0.0644,Latin America,False,1,True,0.1666,Low,3.8398078853358393,-0.055714001668154406,14
TXN_000289,2020-05-25,229.53,Bond,Corporate,10,0.054,-0.0145,Europe,False,9,False,0.1839,Low,2.3627274502751994,-0.058640099083646834,145
TXN_000290,2023-12-20,44111.95,Commodity,Retail,1,0.4082,-0.04,Asia Pacific,False,7,True,0.3996,Medium,4.6445661016660145,-0.03943148066020451,1449
TXN_000291,2023-07-16,2696.1,Stock,Retail,10,0.1578,-0.025,North America,True,22,True,0.4337,Medium,3.4308970490272577,-0.05756040926834699,1292
TXN_000292,2020-04-30,827.27,Stock,High_Net_Worth,8,0.0698,-0.0671,North America,False,8,True,0.2828,Low,2.918171931465883,-0.05837845080681005,120
TXN_000293,2021-04-13,14628.95,Derivatives,Institutional,9,0.0895,-0.0098,Europe,False,7,True,0.1958,Low,4.165242841862755,-0.05233705188846289,468
TXN_000294,2020-05-18,2345.2,Stock,High_Net_Worth,10,0.6224,0.0605,Europe,False,8,True,0.3928,Medium,3.3703650304539203,-0.0577140084592026,138
TXN_000295,2020-03-05,1165.06,Crypto,Retail,1,0.5597,0.1138,Middle East,False,1,True,0.3437,Medium,3.0667208977630467,-0.058230590246311,64
TXN_000296,2024-10-26,7220.45,Commodity,Institutional,12,0.2463,-0.0308,Asia Pacific,True,23,True,0.2937,Low,3.8586244086185126,-0.05557996897439554,1760
TXN_000297,2021-11-07,2389.22,Forex,Corporate,10,0.5203,-0.1842,Asia Pacific,True,11,False,0.4486,Medium,3.3784378760062252,-0.057694739617990105,676
TXN_000298,2020-05-25,1294.36,Stock,High_Net_Worth,4,0.1494,0.0355,Europe,False,1,True,0.337,Medium,3.112390482151649,-0.05817399185538017,145
TXN_000299,2022-11-18,2599.6,Stock,Institutional,18,0.0604,0.094,North America,False,5,True,0.2389,Low,3.415073558212059,-0.057602650140155386,1052
TXN_000300,2021-05-02,183173.58,Real Estate,Retail,1,0.2771,0.1517,Asia Pacific,True,8,True,0.3633,Medium,5.262865204420725,0.021439861166702944,487
TXN_000301,2021-07-24,22569.95,Commodity,Retail,4,0.161,-0.0567,North America,True,6,True,0.2665,Low,4.353549838700051,-0.048861043981411376,570
TXN_000302,2023-10-02,3025.67,Derivatives,Retail,2,0.4315,0.1021,North America,False,2,True,0.4953,Medium,3.480965072099047,-0.057416146842213384,1370
TXN_000303,2022-09-21,681.07,Forex,High_Net_Worth,5,0.0882,0.0937,Latin America,False,2,True,0.2109,Low,2.833828948048988,-0.058442446821922865,994
TXN_000304,2021-03-14,30386.96,Derivatives,Corporate,10,0.0706,0.0147,North America,True,2,True,0.5442,Medium,4.482701546066106,-0.045439310123018134,438
TXN_000305,2023-01-09,5330.86,Stock,Institutional,12,0.1212,-0.0603,Europe,False,5,True,0.3274,Medium,3.726878737511196,-0.05640709777191291,1104
TXN_000306,2020-09-27,7606.0,Derivatives,High_Net_Worth,6,0.4884,-0.0008,North America,True,5,True,0.3499,Medium,3.881213416255019,-0.05541120246532064,270
TXN_000307,2024-01-21,14821.99,Derivatives,Institutional,18,0.2062,0.0146,Europe,True,14,False,0.447,Medium,4.17093581562208,-0.052252552635676436,1481
TXN_000308,2024-12-12,2085.14,Forex,Institutional,18,0.0901,-0.0615,Asia Pacific,False,6,True,0.6332,High,3.3193434503931236,-0.05782784432575691,1807
TXN_000309,2023-03-15,14965.25,Crypto,Institutional,6,0.4079,-0.0694,North America,False,20,True,0.1842,Low,4.175112995511742,-0.05218984354453374,1169
TXN_000310,2023-03-26,275.3,Derivatives,Retail,5,0.2062,-0.0483,Europe,True,22,True,0.3143,Medium,2.4413808849165113,-0.058620064216261654,1180
TXN_000311,2022-08-26,152454.65,Derivatives,High_Net_Worth,5,0.0654,0.2464,Europe,False,17,False,0.448,Medium,5.183143523934945,0.007993287236950777,968
TXN_000312,2021-05-12,6131.02,Forex,Retail,2,0.3683,0.0297,Middle East,False,13,False,0.3806,Medium,3.7876035626656175,-0.05605684434200404,497
TXN_000313,2024-05-25,1224.16,Forex,Retail,10,0.5207,-0.2144,Asia Pacific,True,2,True,0.483,Medium,3.088192809173666,-0.05820472044813611,1606
TXN_000314,2022-08-26,4065.5,Bond,High_Net_Worth,5,0.1454,-0.0633,Middle East,False,12,False,0.3214,Medium,3.6092207766361666,-0.05696098284498516,968
TXN_000315,2024-07-11,435.34,Stock,Retail,6,0.2459,-0.217,North America,False,9,False,0.2205,Low,2.6398250272957866,-0.05855001002844595,1653
TXN_000316,2022-04-13,787.91,Derivatives,Corporate,10,0.3165,0.0585,Europe,False,21,True,0.2442,Low,2.8970274610892566,-0.05839567982975697,833
TXN_000317,2021-01-24,2741.42,Forex,Institutional,15,0.1394,-0.032,Asia Pacific,True,1,True,0.2296,Low,3.4381339674900286,-0.0575405713791205,389
TXN_000318,2020-07-12,12822.11,Commodity,High_Net_Worth,9,0.2288,-0.0303,North America,True,6,True,0.5097,Medium,4.107993367775436,-0.053127958591243016,193
TXN_000319,2020-07-17,383.88,Stock,Institutional,15,0.4333,-0.0448,Asia Pacific,False,5,True,0.1971,Low,2.5853253438945076,-0.05857253557521548,198
TXN_000320,2023-09-11,659.58,Stock,Retail,5,0.3435,0.0434,Middle East,False,19,True,0.4148,Medium,2.819925420670676,-0.05845185362332352,1349
TXN_000321,2022-06-01,471.64,Forex,High_Net_Worth,4,0.2653,-0.0254,Asia Pacific,False,2,True,0.1965,Low,2.6745304736318554,-0.05853412045697812,882
TXN_000322,2021-12-26,1793.59,Bond,Retail,2,0.1562,-0.0012,Europe,True,10,False,0.3583,Medium,3.253965243401076,-0.05795546428612726,725
TXN_000323,2022-05-17,11829.74,Crypto,Institutional,9,0.3715,-0.0977,Europe,False,1,True,0.4401,Medium,4.0730119101279705,-0.05356234795866786,867
TXN_000324,2022-04-21,992.38,Stock,Retail,7,0.1645,-0.031,Asia Pacific,False,6,True,0.3173,Medium,2.9971154119738057,-0.05830617733173974,841
TXN_000325,2022-08-14,3020.4,Stock,Corporate,8,0.1655,-0.0653,North America,True,17,False,0.2959,Low,3.4802082248737753,-0.05741845367531629,956
TXN_000326,2024-11-04,2949.27,Commodity,Retail,8,0.2646,-0.0173,Asia Pacific,False,2,True,0.3858,Medium,3.469861763145732,-0.05744958935626688,1769
TXN_000327,2024-02-02,76635.39,Derivatives,Institutional,12,0.3207,-0.0324,Europe,False,5,True,0.3715,Medium,4.884435038867915,-0.025195019936804997,1493
TXN_000328,2020-04-20,209.18,Commodity,High_Net_Worth,5,0.1703,-0.0946,Asia Pacific,False,21,True,0.0904,Low,2.322591387701336,-0.058649006873712134,110
TXN_000329,2023-10-11,1494.54,Commodity,Retail,3,0.2306,0.0951,Asia Pacific,False,2,True,0.3614,Medium,3.1747980332462804,-0.05808636721580913,1379
TXN_000330,2023-08-31,4756.39,Crypto,Retail,5,0.0893,0.1102,North America,False,1,True,0.491,Medium,3.6773687553520586,-0.05665856008929912,1338
TXN_000331,2023-08-16,71575.84,Real Estate,Corporate,6,0.477,0.0723,Asia Pacific,False,6,True,0.3547,Medium,4.854772521088684,-0.027409732920827476,1323
TXN_000332,2020-07-20,4558.53,Bond,Corporate,10,0.2451,0.0115,Europe,False,2,True,0.216,Low,3.6589200775489794,-0.056745169197029786,201
TXN_000333,2020-05-04,3992.64,Stock,High_Net_Worth,7,0.3548,0.0585,North America,False,8,True,0.2994,Low,3.6013689135491935,-0.0569928757975236,124
TXN_000334,2022-04-04,1228.65,Stock,High_Net_Worth,6,0.4239,-0.0128,Latin America,False,0,True,0.3286,Medium,3.089781514122957,-0.05820275504384161,824
TXN_000335,2024-01-31,201043.59,Derivatives,Institutional,27,0.5151,-0.0067,Asia Pacific,False,19,True,0.6193,High,5.3032923909691005,0.0292620870902755,1491
TXN_000336,2021-11-25,34176.39,Derivatives,High_Net_Worth,5,0.1512,-0.121,Europe,False,5,True,0.2956,Low,4.533738894198715,-0.04378056580325762,694
TXN_000337,2024-06-27,1237.92,Crypto,Retail,2,0.1094,-0.0355,North America,False,21,True,0.3944,Medium,3.0930432638576897,-0.05819869729377255,1639
TXN_000338,2024-10-30,65976.25,Real Estate,Institutional,9,0.0807,0.0558,Middle East,False,2,True,0.2935,Low,4.819394209743503,-0.029860837204450014,1764
